doc_id,category,gold_label,gold_text,gold_start,gold_end,overlapping_fp_labels,overlapping_fp_texts
5969,omission,EDU,HSG,174,177,,
5969,omission,AGE,32-jähriger,136,147,,
5971,boundary,PER,Martin Keller,51,64,PER,Herrn Martin Keller
5971,omission,JOB,Projektleiterin,312,327,,
5971,omission,JOB,CFO,66,69,,
5992,omission,JOB,Inhaber und Geschäftsführer,98,125,,
5992,boundary,LOC,Thurgau,263,270,LOC,Kanton Thurgau
6002,boundary,PER,Peter Müller,210,222,PER,Herrn Peter Müller
6002,omission,AGE,64-jährig,136,145,,
6003,omission,NATION,französischen,373,386,,
6003,omission,JOB,Leiterin Rechnungswesen,39,62,,
6003,omission,JOB,Verkaufsleiter,271,285,,
6007,omission,JOB,CEO,380,383,,
6007,label,EDU,ETH-Ingenieur,410,423,ORG,ETH-Ingenieur
6007,boundary,ORG,Tech Innovate Holding AG,67,91,ORG,Tech Innovate Holding
6028,boundary,MONEY,EUR 850'000,201,212,MONEY,EUR 850'000.
6028,omission,NATION,deutschen,389,398,,
6028,omission,JOB,CFO,42,45,,
6029,omission,JOB,CEO,86,89,,
6034,omission,JOB,Leiter Finanzen,316,331,,
6034,omission,PER,Zürcher,370,377,,
6037,omission,JOB,ETH-Absolventin,109,124,,
6037,omission,NATION,amerikanischen,396,410,,
6037,omission,JOB,CTO,134,137,,
6037,omission,JOB,CEO,80,83,,
6042,label,EDU,EPFL,64,68,ORG,EPFL
6052,label,JOB,Head of Operations,45,63,ORG,Head of Operations
6052,omission,JOB,CEO,318,321,,
6052,omission,PER,Graf,224,228,,
6052,label,EDU,HSG-Absolventin,235,250,ORG,HSG-Absolventin
6079,omission,JOB,FX-Spezialisten,254,269,,
6079,omission,DATE,90 Tage,207,214,,
6079,omission,JOB,Leiterin Treasury,36,53,,
6079,boundary,ORG,Global Trade Solutions SA,58,83,ORG,Global Trade Solutions
6099,omission,JOB,COO,177,180,,
6099,omission,JOB,CEO,86,89,,
6101,boundary,MONEY,CHF 500'000,232,243,MONEY,"CHF 500'000,"
6103,omission,JOB,CFO,64,67,,
6105,omission,NATION,deutschen,127,136,,
6105,boundary,MONEY,EUR 750'000,227,238,MONEY,EUR 750'000.
6105,omission,JOB,HSG-Absolvent,258,271,,
6105,omission,AGE,45 Jahre,277,285,,
6105,omission,JOB,Geschäftsführer,65,80,,
6114,omission,JOB,Mitarbeiter,320,331,,
6114,omission,JOB,Inhaber,85,92,,
6114,omission,AGE,58 Jahre,94,102,,
6118,omission,JOB,Assistent,340,349,,
6118,label,JOB,VR-Präsident,119,131,ORG,VR-Präsident
6118,boundary,ORG,Tech Invest Holding AG,4,26,ORG,Tech Invest Holding
6119,omission,JOB,Geschäftsführer,148,163,,
6124,boundary,ORG,Swiss IT Solutions GmbH,57,80,ORG,Swiss IT Solutions
6124,omission,JOB,Leiterin Administration,29,52,,
6124,omission,JOB,CEO,146,149,,
6128,label,DATE,12.09.2024,320,330,LOC,12.09.2024.
6128,omission,JOB,CFO,75,78,,
6130,omission,JOB,Leiter Treasury,4,19,,
6130,omission,PER,Fischer,421,428,,
6136,omission,JOB,Verwaltungsrätin,89,105,,
6138,omission,JOB,CEO,213,216,,
6138,omission,JOB,CFO,36,39,,
6138,label,JOB,Betriebsökonomin FH,296,315,ORG,Betriebsökonomin FH
6138,boundary,PER,Klaus Berger,87,99,PER,Herrn Klaus Berger
6139,omission,JOB,Leiter Treasury,29,44,,
6140,omission,JOB,CEO,42,45,,
6144,boundary,ORG,PharmaCorp Holding SA,56,77,ORG|ORG,SA|PharmaCorp
6144,boundary,MONEY,CHF 500'000,226,237,MONEY,CHF 500'000.
6144,omission,JOB,Projektleiter,92,105,,
6146,omission,JOB,CEO,61,64,,
6146,omission,ORG,Codex Software GmbH,29,48,,
6147,label,JOB,ETH-Ingenieur,311,324,ORG,ETH-Ingenieur
6147,omission,JOB,CFO,47,50,,
6153,omission,JOB,Geschäftsführer,73,88,,
6156,omission,JOB,CEO,36,39,,
6156,omission,AGE,38,130,132,,
6156,omission,EDU,HSG-Abschluss,151,164,,
6157,omission,JOB,Leiter Treasury,29,44,,
6164,omission,JOB,Geschäftsführerin,32,49,,
6164,boundary,ORG,MedPharma Solutions GmbH,54,78,ORG,MedPharma Solutions
6166,omission,JOB,Verwaltungsratspräsidenten,16,42,,
6166,boundary,DATE,Ende Juni 2024,224,238,DATE,Juni 2024
6166,label,ORG,Berlin Mode GmbH,287,303,LOC,Berlin
6166,omission,NATION,deutsche,263,271,,
6188,omission,JOB,CEO,49,52,,
6188,label,EDU,HSG-Absolventin,85,100,ORG,HSG-Absolventin
6191,omission,JOB,CFO,4,7,,
6193,boundary,ORG,Digital Solutions GmbH,50,72,ORG,Digital Solutions GmbH i.L.
6195,boundary,MONEY,EUR 850'000,164,175,MONEY,EUR 850'000.
6195,omission,JOB,CEO,22,25,,
6201,omission,NATION,französischen,201,214,,
6201,omission,JOB,Managing Director,87,104,,
6202,omission,JOB,Stiftungsratspräsident,32,54,,
6205,boundary,PER,Baumann,324,331,PER,Herr Baumann
6205,omission,JOB,CFO,47,50,,
6205,omission,JOB,CEO,139,142,,
6211,omission,AGE,58,363,365,,
6214,omission,DATE,Ende Woche,233,243,,
6214,omission,JOB,CFO,33,36,,
6214,boundary,PER,Markus Keller,18,31,PER,Herrn Markus Keller
6215,omission,JOB,Inhaber,30,37,,
6215,boundary,ORG,Familienbäckerei Huber GmbH,42,69,ORG,Huber GmbH
6215,label,EDU,HSG,133,136,ORG,HSG-Absolventin
6217,omission,JOB,CEO,270,273,,
6217,label,IBAN,CH56 0023 3233 4567 8901 A,190,216,LOC,CH56
6217,omission,JOB,Buchhalterin,31,43,,
6218,omission,JOB,CFO,29,32,,
6218,boundary,MONEY,USD 800'000,142,153,MONEY,USD 800'000.
6219,omission,JOB,Verwaltungsratspräsident,73,97,,
6219,omission,PER,Schmid,306,312,,
6223,boundary,PER,Meier,421,426,PER,Frau Meier
6223,omission,JOB,CFO,32,35,,
6223,omission,JOB,CEO,352,355,,
6225,boundary,MONEY,CHF 5'000,199,208,MONEY,CHF 5'000.
6225,omission,JOB,Geschäftsführer,34,49,,
6225,omission,JOB,Buchhalterin,234,246,,
6225,omission,JOB,Mitarbeiter,102,113,,
6227,omission,JOB,Leiter Finanzen,102,117,,
6227,omission,JOB,CFO,233,236,,
6227,omission,NATION,italienische,264,276,,
6230,omission,JOB,CEO,47,50,,
6230,omission,DATE,Ende Monat,248,258,,
6237,omission,JOB,Buchhalterin,113,125,,
6238,omission,JOB,Projektleiter,236,249,,
6238,boundary,ORG,Projektgesellschaft Windpark GmbH,36,69,ORG,Projektgesellschaft Windpark
6238,boundary,ORG,Energie Holding AG,140,158,ORG,Energie Holding
6242,omission,JOB,Betriebsökonom FH,156,173,,
6242,boundary,ORG,Baumann Transport GmbH,40,62,ORG,Baumann
6242,omission,AGE,65,83,85,,
6245,omission,ORG,Energie Werke Luzern AG,46,69,,
6245,omission,JOB,CEO,163,166,,
6245,label,JOB,ETH-Ingenieur,231,244,ORG,ETH-Ingenieur
6246,omission,JOB,CFO,4,7,,
6246,omission,NATION,britischer,256,266,,
6246,label,EDU,Universität St. Gallen (HSG),210,238,ORG|ORG,Universität St. Gallen|HSG
6253,omission,DATE,Freitag,220,227,,
6253,omission,JOB,TEF-Spezialisten,275,291,,
6253,boundary,MONEY,USD 750'000,171,182,MONEY,USD 750'000.
6253,omission,ORG,Import Export Trading Ltd.,40,66,,
6257,omission,JOB,CFO,278,281,,
6257,omission,JOB,CFO,33,36,,
6257,boundary,PER,Baumann,266,273,PER,Herrn Baumann
6259,omission,JOB,Leiterin Finanzen,45,62,,
6263,omission,JOB,CFO,9,12,,
6263,boundary,MONEY,EUR 75'000,260,270,MONEY,EUR 75'000.
6263,omission,NATION,italienischen,122,135,,
6265,omission,DATE,Ende nächster Woche,184,203,,
6280,omission,JOB,Controller,127,137,,
6292,omission,JOB,CFO,4,7,,
6292,omission,JOB,COO,304,307,,
6292,boundary,LOC,Zug,106,109,LOC,Kanton Zug
6300,omission,JOB,Alleininhaber,22,35,,
6300,omission,AGE,58 Jahre,111,119,,
6300,omission,NATION,Schweizer,97,106,,
6300,omission,PER,Fischer,281,288,,
6300,omission,JOB,Anwalt,269,275,,
6304,boundary,MONEY,EUR 850'000,204,215,MONEY,EUR 850'000.
6304,boundary,ORG,Milano Meccanica S.p.A.,241,264,ORG,Milano Meccanica S.p
6304,omission,DATE,Freitag,314,321,,
6304,omission,JOB,CFO,80,83,,
6304,omission,JOB,CEO,67,70,,
6314,omission,JOB,Leiterin Finanzen,30,47,,
6317,omission,JOB,VR-Präsident,91,103,,
6319,boundary,LOC,Aargau,339,345,LOC,Kanton Aargau
6319,omission,JOB,CFO,17,20,,
6319,boundary,MONEY,CHF 450'000,154,165,MONEY,CHF 450'000.
6323,omission,ORG,Import Export Welt AG,40,61,,
6323,boundary,ORG,Lisboa Trading Lda.,188,207,ORG,Lisboa Trading Lda
6340,boundary,MONEY,CHF 100'000,166,177,MONEY,CHF 100'000.
6340,omission,NATION,französischen,231,244,,
6340,omission,JOB,COO,107,110,,
6340,boundary,ORG,Mode Suisse SA,29,43,ORG,Suisse SA
6342,boundary,MONEY,USD 200'000,196,207,MONEY,USD 200'000.
6342,label,JOB,Leiterin Treasury,27,44,ORG,Treasury
6349,omission,JOB,Inhaber,19,26,,
6349,label,JOB,Sohn,124,128,PER,Sohn
6350,boundary,MONEY,CHF 100'000,248,259,MONEY,CHF 100'000.
6350,omission,JOB,CFO,157,160,,
6350,omission,JOB,Prokuristin,22,33,,
6351,omission,JOB,Wirtschaftsprüfer,303,320,,
6352,boundary,ORG,Global Chemical Corp.,40,61,ORG,Global Chemical Corp
6352,omission,JOB,Projektleiter,4,17,,
6354,boundary,ORG,Kaufmann Transport GmbH,37,60,ORG,Kaufmann Transport
6363,omission,JOB,Geschäftsführerin,36,53,,
6363,omission,JOB,Buchhalterin,297,309,,
6371,boundary,MONEY,CHF 850'000,373,384,MONEY,CHF 850'000.
6371,omission,JOB,Geschäftsführer,83,98,,
6371,label,EDU,Holzbau-Ingenieur FH,290,310,ORG,Holzbau-Ingenieur FH
6377,omission,JOB,CFO,47,50,,
6377,omission,JOB,CEO,241,244,,
6378,omission,NATION,amerikanischer,214,228,,
6378,omission,JOB,CEO,205,208,,
6378,label,JOB,Head of Treasury,34,50,ORG,Head of Treasury
6378,boundary,PER,Baker,333,338,PER,Herrn Baker
6384,omission,JOB,Leiter Finanzen,92,107,,
6384,boundary,ORG,Baumann Logistik AG,4,23,ORG,Baumann
6390,omission,JOB,COO,83,86,,
6391,label,JOB,Office Managerin,29,45,ORG,Office
6397,boundary,PER,Christoph Berger,72,88,PER,Dr. Christoph Berger
6397,omission,JOB,Inhaber,60,67,,
6402,boundary,MONEY,CHF 20'000,242,252,MONEY,CHF 20'000.
6402,omission,JOB,Verkaufsleiter,149,163,,
6402,omission,JOB,Assistentin der Geschäftsleitung,20,52,,
6403,omission,ORG,Feinmechanik GmbH,309,326,,
6403,omission,NATION,deutschen,274,283,,
6403,omission,JOB,CFO,18,21,,
6405,boundary,ORG,Innovatech Solutions GmbH,64,89,ORG,Innovatech Solutions GmbH.
6405,omission,JOB,Office Manager,41,55,,
6405,omission,JOB,CEO,261,264,,
6405,omission,JOB,Softwareentwickler,100,118,,
6407,omission,JOB,CEO,83,86,,
6410,omission,JOB,CEO,285,288,,
6410,omission,DATE,Ende Monat,251,261,,
6410,omission,JOB,CFO,18,21,,
6412,omission,JOB,Geschäftsführerin,34,51,,
6419,omission,JOB,CFO,35,38,,
6419,omission,JOB,CEO,333,336,,
6421,omission,NATION,deutsche,302,310,,
6421,omission,PER,Schmidt,327,334,,
6421,boundary,PER,Peter Keller,22,34,PER,Herrn Peter Keller
6421,omission,JOB,Inhaber,36,43,,
6431,boundary,MONEY,EUR 1'245.50,338,350,MONEY,EUR 1'245.50.
6431,label,MONEY,EUR,296,299,ORG,EUR-Kontos
6431,omission,JOB,Buchhalterin,26,38,,
6431,omission,ORG,IT-Consulting Frischknecht GmbH,43,74,,
6431,omission,JOB,Partner,129,136,,
6432,omission,JOB,VR-Präsident,48,60,,
6432,boundary,ORG,Innovation Holding SA,65,86,ORG,SA
6433,omission,JOB,CEO,65,68,,
6433,boundary,PER,Huber,351,356,PER,Herrn Huber
6434,omission,JOB,CFO,35,38,,
6434,boundary,MONEY,CHF 150'000,202,213,MONEY,CHF 150'000.
6434,omission,NATION,französische,319,331,,
6434,boundary,MONEY,CHF 60'000,294,304,MONEY,CHF 60'000.
6437,omission,JOB,Inhaber,30,37,,
6438,boundary,ORG,Swiss Food Solutions SA,29,52,ORG,Swiss Food Solutions
6438,omission,JOB,Produktionsleiter,70,87,,
6438,omission,JOB,Finanzchef,146,156,,
6441,boundary,ORG,Alpin Chemie Holding AG,46,69,ORG,Alpin Chemie Holding
6441,label,JOB,VRP,89,92,ORG,VRP
6441,omission,AGE,45-jährige,205,215,,
6441,label,JOB,HSG-Absolventin,216,231,ORG,HSG-Absolventin
6441,omission,JOB,CEO,174,177,,
6442,boundary,PER,Peter Graf,10,20,PER,Peter Graf von der Digital Solutions AG
6442,omission,NATION,amerikanischer,302,316,,
6442,omission,JOB,designierte Geschäftsführer,266,293,,
6442,label,ORG,Digital Solutions AG,29,49,PER,Peter Graf von der Digital Solutions AG
6446,omission,JOB,Geschäftsführer,116,131,,
6452,omission,JOB,CFO,409,412,,
6452,boundary,ORG,Immobilien AG Zürich,242,262,ORG,AG Zürich
6452,boundary,MONEY,CHF 250'000,269,280,MONEY,CHF 250'000.
6452,boundary,ORG,Immobilien AG Zürich,380,400,ORG,AG Zürich
6454,omission,JOB,Geschäftsführer,76,91,,
6456,label,JOB,Treasurer,4,13,ORG,Treasurer
6457,boundary,ORG,Metzgerei Brunner & Sohn AG,22,49,ORG,Brunner & Sohn AG
6457,label,EDU,dipl. Fleischsommelier,152,174,PER,Fleischsommelier
6457,omission,AGE,65 Jahre,87,95,,
6462,omission,DATE,Ende dieser Woche,271,288,,
6462,omission,JOB,CFO,41,44,,
6479,boundary,ORG,Creative Design GmbH,39,59,ORG,Creative Design GmbH.
6479,boundary,MONEY,CHF 15'000,322,332,MONEY,CHF 15'000.
6479,omission,JOB,Buchhalterin,22,34,,
6481,omission,JOB,CEO,39,42,,
6481,boundary,ORG,Leman Ventures SA,47,64,ORG|ORG,SA|Leman Ventures
6489,omission,JOB,Leiterin Export,20,35,,
6494,boundary,ORG,Global Trade Partners GmbH,54,80,ORG,Global Trade Partners
6494,omission,JOB,Head of Treasury,36,52,,
6508,omission,JOB,CFO,131,134,,
6509,omission,NATION,britischer,134,144,,
6509,omission,PHONE,+44 20 7123 4567,280,296,,
6509,boundary,PER,Baker,268,273,PER,Herrn Baker
6510,omission,JOB,Finanzchefin,32,44,,
6511,omission,JOB,CFO,119,122,,
6511,omission,JOB,CEO,154,157,,
6512,boundary,ORG,PharmaChem Logistics SA,60,83,ORG,Logistics SA
6512,omission,NATION,europäischen,318,330,,
6512,omission,JOB,Leiterin Treasury,34,51,,
6513,omission,AGE,67-jährig,97,106,,
6513,omission,EDU,ETH-Architektin,199,214,,
6520,omission,JOB,CEO,290,293,,
6520,omission,JOB,CFO,38,41,,
6521,omission,JOB,Sachbearbeiter Buchhaltung,194,220,,
6522,omission,AGE,68-jährig,85,94,,
6522,omission,IBAN,CH88 0023 3233 4455 6677 A,254,280,,
6523,boundary,ORG,PharmaChem International SA,43,70,ORG,International SA
6523,omission,NATION,deutschen,334,343,,
6523,omission,IBAN,CH55 0078 1123 4567 8901 B,238,264,,
6523,omission,NATION,französischen,348,361,,
6523,omission,JOB,Leiterin Treasury,21,38,,
6533,boundary,ORG,Pharma Generica Holding AG,46,72,ORG,Pharma Generica Holding
6533,label,JOB,VRP,87,90,ORG,VRP
6533,omission,JOB,M&A-Berater,281,292,,
6534,boundary,ORG,Transport & Logistik Meier GmbH,4,35,ORG,Transport & Logistik Meier
6536,omission,JOB,Inhaber,40,47,,
6536,omission,NATION,Schweizer,221,230,,
6536,omission,AGE,45 Jahre,232,240,,
6541,boundary,ORG,Cybersec AI AG,121,135,ORG,AI AG
6541,boundary,MONEY,CHF 100'000,353,364,MONEY,CHF 100'000.
6548,omission,AGE,32-jähriger,157,168,,
6548,omission,AGE,64 Jahre,89,97,,
6548,omission,JOB,Inhaber,58,65,,
6548,omission,JOB,Holzbauingenieur,169,185,,
6553,omission,JOB,CEO,196,199,,
6553,omission,JOB,CFO,34,37,,
6558,omission,JOB,CEO,82,85,,
6566,omission,JOB,VR-Präsident,27,39,,
6574,omission,NATION,schweizerische,260,274,,
6574,boundary,ORG,Frei Logistik GmbH,40,58,ORG,Frei Logistik GmbH.
6574,label,EDU,HSG-Absolvent,275,288,ORG,HSG-Absolvent
6575,boundary,ORG,Modehaus Schneider AG,12,33,ORG,Schneider AG
6575,omission,JOB,CFO,4,7,,
6577,omission,JOB,CEO,284,287,,
6577,omission,JOB,Export Manager,59,73,,
6580,omission,EDU,ETH,179,182,,
6580,omission,AGE,68 Jahre,108,116,,
6580,omission,JOB,Bauingenieurin,183,197,,
6581,omission,JOB,CFO,36,39,,
6581,omission,ORG,Logistik Transport AG,44,65,,
6586,omission,JOB,CFO,36,39,,
6586,boundary,PER,Markus Steiner,16,30,PER,Herrn Markus Steiner
6586,boundary,MONEY,EUR 500'000,160,171,MONEY,EUR 500'000.
6586,omission,JOB,CEO,354,357,,
6586,boundary,PER,Steiner,253,260,PER,Herrn Steiner
6586,omission,DATE,Freitag,299,306,,
6589,omission,JOB,Buchhalterin,28,40,,
6589,omission,JOB,Geschäftsführers,287,303,,
6596,omission,PER,Fischer,110,117,,
6596,omission,AGE,62 Jahre,119,127,,
6596,omission,JOB,CEO,40,43,,
6596,omission,JOB,Anwalt,314,320,,
6597,omission,JOB,Leiter Einkauf,48,62,,
6597,boundary,MONEY,USD 250'000,238,249,MONEY,USD 250'000.
6597,omission,ORG,Tech-Import GmbH,71,87,,
6600,omission,JOB,CEO,124,127,,
6600,omission,JOB,Gründer,112,119,,
6600,label,EDU,ETH-Absolvent,147,160,ORG,ETH-Absolvent
6601,omission,DATE,Ende Monat,300,310,,
6601,omission,JOB,Verwaltungsrat,161,175,,
6607,omission,JOB,Export Manager,163,177,,
6607,boundary,MONEY,CHF 850'000,135,146,MONEY,CHF 850'000.
6613,omission,JOB,Leiterin Rechnungswesen,24,47,,
6613,omission,JOB,CEO,92,95,,
6628,omission,JOB,CEO,20,23,,
6628,boundary,ORG,Helvetia Logistik SA,50,70,ORG,Helvetia Logistik
6632,omission,AGE,45 Jahre,320,328,,
6632,omission,JOB,CEO,300,303,,
6633,omission,JOB,Controller,178,188,,
6638,omission,JOB,Gründer,77,84,,
6638,boundary,MONEY,CHF 150'000,214,225,MONEY,CHF 150'000.
6638,omission,JOB,CTO,89,92,,
6638,label,JOB,ETH-Physiker,112,124,ORG,ETH-Physiker
6638,omission,DATE,Q4,327,329,,
6639,omission,JOB,Leiter Export,37,50,,
6639,omission,ORG,Maschinenbau Ost AG,59,78,,
6645,omission,JOB,Geschäftsführer,23,38,,
6645,boundary,LOC,"Rue du Rhône 15, 1204 Genf",143,169,LOC|LOC,Rue du Rhône 15|Genf
6646,omission,JOB,CEO,102,105,,
6646,omission,NATION,deutschen,257,266,,
6646,omission,JOB,CTO,133,136,,
6646,omission,AGE,35 Jahre,107,115,,
6654,omission,JOB,Geschäftsführer,67,82,,
6654,omission,AGE,58-jähriger,281,292,,
6654,omission,NATION,italienischer,293,306,,
6655,boundary,MONEY,CHF 20'000,345,355,MONEY,CHF 20'000.
6655,omission,JOB,Leiterin Finanzen,24,41,,
6655,omission,JOB,Verkaufsleiter,308,322,,
6657,omission,NATION,schwedische,271,282,,
6657,omission,JOB,CEO,87,90,,
6666,omission,NATION,deutscher,303,312,,
6666,omission,JOB,Immobilienverantwortlichen,16,42,,
6666,omission,ORG,Retail Invest Holding AG,47,71,,
6666,omission,PER,Graf,294,298,,
6669,omission,JOB,CFO,32,35,,
6669,boundary,MONEY,CHF 750'000,146,157,MONEY,CHF 750'000.
6669,omission,JOB,CEO,185,188,,
6669,omission,MONEY,3 Monate,293,301,,
6670,label,JOB,Leiterin Treasury,249,266,ORG,Treasury
6670,omission,JOB,CFO,51,54,,
6672,label,IBAN,CH45 0023 3788 1234 5678 A,330,356,LOC,CH45
6672,omission,DATE,heute Abend,267,278,,
6672,omission,JOB,Leiter Finanzen,40,55,,
6672,boundary,ORG,Global Trade GmbH,60,77,ORG,Global Trade GmbH.
6673,omission,AGE,62 Jahre,96,104,,
6673,omission,JOB,dipl. Holzbauingenieur,180,202,,
6677,omission,JOB,Physiker,244,252,,
6677,label,EDU,ETH Zürich,260,270,ORG,ETH Zürich
6677,label,IBAN,CH33 0070 0111 1122 3344 5,127,153,LOC,Kapitaleinzahlungskonto CH33
6678,omission,JOB,Inhaber,34,41,,
6678,boundary,MONEY,CHF 80'000,192,202,MONEY,CHF 80'000.
6680,omission,JOB,Geschäftsführerin,19,36,,
6685,omission,JOB,Flottenmanagerin,20,36,,
6686,omission,JOB,CEO,33,36,,
6690,omission,JOB,Geschäftsführer,78,93,,
6690,boundary,LOC,Zug,336,339,LOC,Kanton Zug
6690,boundary,MONEY,CHF 850'000,267,278,MONEY,CHF 850'000.
6690,label,JOB,ETH-Ingenieur,367,380,ORG,ETH-Ingenieur
6690,omission,AGE,58 Jahre,115,123,,
6693,omission,JOB,Verwaltungsratspräsident,112,136,,
6700,omission,DATE,Ende nächster Woche,294,313,,
6700,omission,JOB,Leiter Finanzen,88,103,,
6704,omission,JOB,CFO,14,17,,
6704,label,PER,Beat Zürcher,0,12,ORG,Beat Zürcher
6707,omission,AGE,68 Jahre,34,42,,
6707,boundary,PER,Peter Baumann,19,32,PER,Herrn Peter Baumann
6707,label,JOB,ETH-Ingenieur,141,154,ORG,ETH-Ingenieur
6707,omission,JOB,Patron,49,55,,
6711,omission,JOB,Geschäftsführerin,20,37,,
6719,omission,JOB,Buchhalter,225,235,,
6719,boundary,ORG,Modehaus Gasser AG,35,53,ORG,Gasser AG
6719,omission,DATE,Ende Woche,347,357,,
6719,omission,JOB,Inhaberin,21,30,,
6721,omission,JOB,CEO,17,20,,
6722,omission,NATION,französische,245,257,,
6722,omission,JOB,Gründerin,41,50,,
6722,label,ORG,Bio-Food Produzenten AG,55,78,LOC,Bio-Food
6723,omission,JOB,CFO,48,51,,
6723,label,JOB,ETH-Ingenieur,316,329,ORG,ETH-Ingenieur
6728,omission,JOB,Treuhänder,256,266,,
6728,label,IBAN,CH56 0023 3233 1234 5678 A,38,64,LOC,CH56
6732,omission,JOB,Leiter Finanzen,31,46,,
6732,omission,JOB,Leiterin Operations,217,236,,
6732,omission,JOB,CEO,257,260,,
6733,omission,JOB,Controller,216,226,,
6733,boundary,MONEY,CHF,139,142,MONEY,CHF.
6737,omission,JOB,CFO,159,162,,
6738,omission,JOB,Assistentin,173,184,,
6739,omission,DATE,morgen Mittag,261,274,,
6739,omission,ORG,Retail Holding AG,18,35,,
6739,label,JOB,Treasurer,4,13,ORG,Treasurer
6740,omission,JOB,Projektleiterin,25,40,,
6747,omission,JOB,Treasurer,14,23,,
6747,omission,PER,Lee,289,292,,
6747,omission,NATION,britischer,297,307,,
6755,omission,JOB,CFO,22,25,,
6756,boundary,ORG,Fischer Innovations GmbH,244,268,ORG,Fischer Innovations
6756,boundary,MONEY,EUR 800'000,150,161,MONEY,EUR 800'000.
6756,omission,NATION,europäischen,288,300,,
6756,omission,JOB,CEO,34,37,,
6758,omission,AGE,32 Jahre,125,133,,
6758,omission,JOB,CEO,30,33,,
6758,label,JOB,ETH-Ingenieur,142,155,ORG,ETH-Ingenieur
6758,omission,DATE,Ende Monat,334,344,,
6762,boundary,MONEY,CHF 100'000,219,230,MONEY,CHF 100'000.
6762,omission,ORG,Bauplan Totalunternehmung AG,71,99,,
6762,omission,JOB,CEO,124,127,,
6771,boundary,PER,Robert Keller,18,31,PER,Herrn Robert Keller
6776,omission,JOB,CEO,236,239,,
6776,label,EDU,HSG-Absolventin,263,278,ORG,HSG-Absolventin
6776,label,DATE,03.06.2024,73,83,LOC,03.06.2024.
6776,omission,AGE,45,259,261,,
6776,omission,JOB,CFO,18,21,,
6780,label,JOB,Treasurer,24,33,ORG,Treasurer
6782,omission,JOB,Leiterin Finanzen,40,57,,
6782,boundary,MONEY,CHF 50'000,215,225,MONEY,CHF 50'000.
6782,omission,JOB,CEO,85,88,,
6783,omission,AGE,35-jährigen,169,180,,
6783,boundary,ORG,Digital Marketing Holding GmbH,91,121,ORG,Digital Marketing Holding
6783,omission,ORG,Digital Marketing Services AG,19,48,,
6783,omission,JOB,Gründer,218,225,,
6785,omission,DATE,morgen Mittag,202,215,,
6785,omission,JOB,CFO,32,35,,
6786,omission,JOB,Inhaber,36,43,,
6786,boundary,MONEY,EUR 600'000,153,164,MONEY,EUR 600'000.
6787,boundary,LOC,USA,217,220,LOC,den USA
6787,boundary,ORG,Geneva Fine Watchmakers SA,52,78,ORG|ORG,SA|Geneva Fine Watchmakers
6787,omission,AGE,45,88,90,,
6787,omission,JOB,CEO,44,47,,
6792,omission,JOB,CEO,35,38,,
6792,label,JOB,ETH-Ingenieur,17,30,ORG,ETH-Ingenieur
6802,omission,JOB,CFO,50,53,,
6817,omission,JOB,Treasury-Manager,13,29,,
6817,boundary,ORG,Retail Shops Switzerland AG,34,61,ORG,Switzerland AG
6820,omission,JOB,Leiter Finanzen,32,47,,
6820,omission,JOB,Buchhalterin,386,398,,
6820,omission,JOB,CEO,276,279,,
6833,omission,JOB,Treuhänder,306,316,,
6833,label,JOB,VR-Präsident,109,121,ORG,VR-Präsident
6833,boundary,ORG,Immobilien Invest AG,4,24,ORG,Invest AG
6834,omission,JOB,Geschäftsführerin,49,66,,
6834,omission,NATION,italienische,108,120,,
6838,omission,JOB,Leiterin Treasury,48,65,,
6838,omission,ORG,Global Exports SA,70,87,,
6839,omission,JOB,Geschäftsführer,49,64,,
6839,boundary,PER,Peter Fischer,34,47,PER,Herrn Peter Fischer
6841,omission,NATION,deutsche,121,129,,
6841,label,JOB,COO,113,116,ORG,COO
6844,omission,JOB,Leiter Export,32,45,,
6850,omission,DATE,sofort,286,292,,
6850,boundary,ORG,Alpine Trading Ltd.,29,48,ORG,Alpine Trading Ltd
6852,omission,PER,Zimmermann,286,296,,
6852,label,ORG,Zürich Logistik AG,29,47,LOC,Zürich
6852,omission,JOB,Geschäftsführer,65,80,,
6852,omission,NATION,deutscher,301,310,,
6855,omission,JOB,VR-Präsident,153,165,,
6858,omission,JOB,Partners,162,170,,
6858,omission,JOB,CEO,34,37,,
6862,omission,NATION,schweizerische,263,277,,
6862,omission,JOB,COO,79,82,,
6862,omission,ORG,Logistik Welt AG,45,61,,
6871,omission,JOB,CEO,79,82,,
6871,omission,JOB,Business Partner,334,350,,
6871,omission,AGE,45,96,98,,
6873,omission,DATE,morgen Mittag,379,392,,
6874,boundary,ORG,Global Trade Solutions SA,49,74,ORG,Global Trade Solutions
6874,label,JOB,Head of Treasury,28,44,ORG,Head of Treasury
6876,omission,DATE,15. Mai,374,381,,
6876,omission,JOB,Partnerin,16,25,,
6876,omission,JOB,Senior Consultant,118,135,,
6876,boundary,LOC,USA,252,255,LOC,den USA
6881,omission,JOB,Leiter Finanzen,61,76,,
6883,omission,JOB,Geschäftsführer,78,93,,
6883,boundary,ORG,Fischer Deutschland GmbH,488,512,ORG,Fischer Deutschland
6883,omission,AGE,64 Jahre,127,135,,
6883,label,EDU,ETH,195,198,ORG,ETH-Ingenieur
6885,boundary,ORG,AlpenEnergie Holding AG,46,69,ORG,AlpenEnergie Holding
